path,spoken_language,signed_language,start,end,words,glosses,priority
sgg/H20.pose,de,sgg,0,0,послезавтра,послезавтра,0
sgg/I20.pose,de,sgg,0,0,небо,небо,0
sgg/J20.pose,de,sgg,0,0,индюк,индюк,0
sgg/K20.pose,de,sgg,0,0,карты,карты,0
sgg/L20.pose,de,sgg,0,0,остановка,остановка,0
sgg/M20.pose,de,sgg,0,0,линейка,линейка,0
sgg/N20.pose,de,sgg,0,0,темиртау,темиртау,0
sgg/O20.pose,de,sgg,0,0,азия,азия,0
sgg/P20.pose,de,sgg,0,0,капитан,капитан,0
sgg/Q20.pose,de,sgg,0,0,БЕСПЛАТНАЯ ПРОГРАММА,БЕСПЛАТНАЯ ПРОГРАММА,0
sgg/R20.pose,de,sgg,0,0,КРОВОТОЧЕНИЕ,КРОВОТОЧЕНИЕ,0
sgg/S20.pose,de,sgg,0,0,астронавтика,астронавтика,0
sgg/T20.pose,de,sgg,0,0,пудра,пудра,0
sgg/U20.pose,de,sgg,0,0,Ң,Ң,0
sgg/A21.pose,de,sgg,0,0,откуда,откуда,0
sgg/B21.pose,de,sgg,0,0,тетя,тетя,0
sgg/C21.pose,de,sgg,0,0,туалет,туалет,0
sgg/D21.pose,de,sgg,0,0,ПЛАКАТЬ,ПЛАКАТЬ,0
sgg/E21.pose,de,sgg,0,0,вкусно,вкусно,0
sgg/F21.pose,de,sgg,0,0,куст,куст,0
sgg/G21.pose,de,sgg,0,0,трусы,трусы,0
sgg/H21.pose,de,sgg,0,0,сегодня,сегодня,0
sgg/I21.pose,de,sgg,0,0,облако,облако,0
sgg/J21.pose,de,sgg,0,0,кенгуру,кенгуру,0
sgg/K21.pose,de,sgg,0,0,катание фигурное,катание фигурное,0
sgg/L21.pose,de,sgg,0,0,очередь,очередь,0
sgg/M21.pose,de,sgg,0,0,первоклассник,первоклассник,0
sgg/N21.pose,de,sgg,0,0,вице,вице,0
sgg/O21.pose,de,sgg,0,0,албания,албания,0
sgg/P21.pose,de,sgg,0,0,кредит,кредит,0
sgg/Q21.pose,de,sgg,0,0,АВТООТВЕТЧИК,АВТООТВЕТЧИК,0
sgg/R21.pose,de,sgg,0,0,ПОЧКИ,ПОЧКИ,0
sgg/T21.pose,de,sgg,0,0,румяна,румяна,0
sgg/U21.pose,de,sgg,0,0,О,О,0
sgg/A22.pose,de,sgg,0,0,сколько,сколько,0
sgg/B22.pose,de,sgg,0,0,племянник,племянник,0
sgg/C22.pose,de,sgg,0,0,факс,факс,0
sgg/D22.pose,de,sgg,0,0,ХИТРЫЙ,ХИТРЫЙ,0
sgg/E22.pose,de,sgg,0,0,готовить,готовить,0
sgg/F22.pose,de,sgg,0,0,лес,лес,0
sgg/G22.pose,de,sgg,0,0,футболка,футболка,0
sgg/H22.pose,de,sgg,0,0,секунда,секунда,0
sgg/I22.pose,de,sgg,0,0,озеро,озеро,0
sgg/J22.pose,de,sgg,0,0,коза,коза,0
sgg/K22.pose,de,sgg,0,0,команда,команда,0
sgg/L22.pose,de,sgg,0,0,парикмахерская,парикмахерская,0
sgg/M22.pose,de,sgg,0,0,математика,математика,0
sgg/N22.pose,de,sgg,0,0,выборы,выборы,0
sgg/O22.pose,de,sgg,0,0,англия,англия,0
sgg/P22.pose,de,sgg,0,0,кузнец,кузнец,0
sgg/Q22.pose,de,sgg,0,0,РЕГИСТРАЦИЯ,РЕГИСТРАЦИЯ,0
sgg/R22.pose,de,sgg,0,0,ПЕЧЕНЬ,ПЕЧЕНЬ,0
sgg/T22.pose,de,sgg,0,0,блеск для губ,блеск для губ,0
sgg/U22.pose,de,sgg,0,0,Ө,Ө,0
sgg/A23.pose,de,sgg,0,0,что,что,0
sgg/B23.pose,de,sgg,0,0,родственник,родственник,0
sgg/C23.pose,de,sgg,0,0,электричество,электричество,0
sgg/D23.pose,de,sgg,0,0,ГЛУХОЙ,ГЛУХОЙ,0
sgg/E23.pose,de,sgg,0,0,есть,есть,0
sgg/F23.pose,de,sgg,0,0,лимон,лимон,0
sgg/G23.pose,de,sgg,0,0,чулки,чулки,0
sgg/H23.pose,de,sgg,0,0,сутки,сутки,0
sgg/I23.pose,de,sgg,0,0,пыль,пыль,0
sgg/J23.pose,de,sgg,0,0,козел,козел,0
sgg/K23.pose,de,sgg,0,0,коньки,коньки,0
sgg/L23.pose,de,sgg,0,0,перекресток,перекресток,0
sgg/M23.pose,de,sgg,0,0,физика,физика,0
sgg/N23.pose,de,sgg,0,0,глава,глава,0
sgg/O23.pose,de,sgg,0,0,болгария,болгария,0
sgg/P23.pose,de,sgg,0,0,купить,купить,0
sgg/Q23.pose,de,sgg,0,0,ЯЗЫК ПРОГРАММИРОВАНИЯ,ЯЗЫК ПРОГРАММИРОВАНИЯ,0
sgg/R23.pose,de,sgg,0,0,СУМАШЕСТВИЕ,СУМАШЕСТВИЕ,0
sgg/T23.pose,de,sgg,0,0,завивка ресниц,завивка ресниц,0
sgg/U23.pose,de,sgg,0,0,П,П,0
sgg/A24.pose,de,sgg,0,0,этот,этот,0
sgg/B24.pose,de,sgg,0,0,родители(мама и папа),родители(мама и папа),0
sgg/C24.pose,de,sgg,0,0,этаж,этаж,0
sgg/D24.pose,de,sgg,0,0,ТРУДНЫЙ,ТРУДНЫЙ,0
sgg/E24.pose,de,sgg,0,0,жарить,жарить,0
sgg/F24.pose,de,sgg,0,0,лист,лист,0
sgg/G24.pose,de,sgg,0,0,шаровары,шаровары,0
sgg/H24.pose,de,sgg,0,0,утро,утро,0
sgg/I24.pose,de,sgg,0,0,огонь,огонь,0
sgg/J24.pose,de,sgg,0,0,комар,комар,0
sgg/K24.pose,de,sgg,0,0,легкий,легкий,0
sgg/L24.pose,de,sgg,0,0,переход,переход,0
sgg/M24.pose,de,sgg,0,0,химия,химия,0
sgg/N24.pose,de,sgg,0,0,государтсво,государтсво,0
sgg/O24.pose,de,sgg,0,0,венгрия,венгрия,0
sgg/P24.pose,de,sgg,0,0,льгота,льгота,0
sgg/Q24.pose,de,sgg,0,0,ПРОГРАММИРОВАНИЕ,ПРОГРАММИРОВАНИЕ,0
sgg/R24.pose,de,sgg,0,0,ЛЕКАРСТВО,ЛЕКАРСТВО,0
sgg/T24.pose,de,sgg,0,0,коррекция бровей,коррекция бровей,0
sgg/U24.pose,de,sgg,0,0,Р,Р,0
sgg/A25.pose,de,sgg,0,0,часто,часто,0
sgg/B25.pose,de,sgg,0,0,поколение,поколение,0
sgg/C25.pose,de,sgg,0,0,картина,картина,0
sgg/D25.pose,de,sgg,0,0,СТАРАТЕЛЬНЫЙ,СТАРАТЕЛЬНЫЙ,0
sgg/E25.pose,de,sgg,0,0,каша,каша,0
sgg/F25.pose,de,sgg,0,0,лук,лук,0
sgg/G25.pose,de,sgg,0,0,шарф,шарф,0
sgg/H25.pose,de,sgg,0,0,было,было,0
sgg/I25.pose,de,sgg,0,0,природа,природа,0
sgg/J25.pose,de,sgg,0,0,корова,корова,0
sgg/K25.pose,de,sgg,0,0,лодка,лодка,0
sgg/L25.pose,de,sgg,0,0,площадь,площадь,0
sgg/M25.pose,de,sgg,0,0,алгебра,алгебра,0
sgg/N25.pose,de,sgg,0,0,граница,граница,0
sgg/O25.pose,de,sgg,0,0,вьетнам,вьетнам,0
sgg/P25.pose,de,sgg,0,0,банкомат,банкомат,0
sgg/Q25.pose,de,sgg,0,0,онлайн чат,онлайн чат,0
sgg/R25.pose,de,sgg,0,0,МЕДИЦИНА,МЕДИЦИНА,0
sgg/T25.pose,de,sgg,0,0,лысый,лысый,0
sgg/U25.pose,de,sgg,0,0,С,С,0
sgg/A26.pose,de,sgg,0,0,ничего,ничего,0
sgg/B26.pose,de,sgg,0,0,взрослый,взрослый,0
sgg/C26.pose,de,sgg,0,0,ковер,ковер,0
sgg/D26.pose,de,sgg,0,0,ОТВРАТИТЕЛЬНЫЙ,ОТВРАТИТЕЛЬНЫЙ,0
sgg/E26.pose,de,sgg,0,0,кефир,кефир,0
sgg/F26.pose,de,sgg,0,0,мелкий,мелкий,0
sgg/G26.pose,de,sgg,0,0,шляпа,шляпа,0
sgg/H26.pose,de,sgg,0,0,вечно,вечно,0
sgg/I26.pose,de,sgg,0,0,радуга,радуга,0
sgg/J26.pose,de,sgg,0,0,кошка,кошка,0
sgg/K26.pose,de,sgg,0,0,медленно,медленно,0
sgg/L26.pose,de,sgg,0,0,поворот,поворот,0
sgg/M26.pose,de,sgg,0,0,геометрия,геометрия,0
sgg/N26.pose,de,sgg,0,0,демократия,демократия,0
sgg/O26.pose,de,sgg,0,0,германия,германия,0
sgg/P26.pose,de,sgg,0,0,мастер,мастер,0
sgg/Q26.pose,de,sgg,0,0,анимация,анимация,0
sgg/R26.pose,de,sgg,0,0,НАСМОРК,НАСМОРК,0
sgg/T26.pose,de,sgg,0,0,массаж,массаж,0
sgg/U26.pose,de,sgg,0,0,Т,Т,0
sgg/A27.pose,de,sgg,0,0,никогда,никогда,0
sgg/B27.pose,de,sgg,0,0,младший,младший,0
sgg/C27.pose,de,sgg,0,0,комод,комод,0
sgg/D27.pose,de,sgg,0,0,ЭМОЦИЯ,ЭМОЦИЯ,0
sgg/E27.pose,de,sgg,0,0,кипятить,кипятить,0
sgg/F27.pose,de,sgg,0,0,морковь,морковь,0
sgg/G27.pose,de,sgg,0,0,шуба,шуба,0
sgg/H27.pose,de,sgg,0,0,всегда,всегда,0
sgg/I27.pose,de,sgg,0,0,река,река,0
sgg/J27.pose,de,sgg,0,0,крокодил,крокодил,0
sgg/K27.pose,de,sgg,0,0,лыжи,лыжи,0
sgg/L27.pose,de,sgg,0,0,подземный переход,подземный переход,0
sgg/M27.pose,de,sgg,0,0,география,география,0
sgg/N27.pose,de,sgg,0,0,капитализм,капитализм,0
sgg/O27.pose,de,sgg,0,0,голландия,голландия,0
sgg/P27.pose,de,sgg,0,0,медсестра,медсестра,0
sgg/Q27.pose,de,sgg,0,0,онлайн знакомство,онлайн знакомство,0
sgg/R27.pose,de,sgg,0,0,ПАРАЛИЧ,ПАРАЛИЧ,0
sgg/T27.pose,de,sgg,0,0,ресницы,ресницы,0
sgg/U27.pose,de,sgg,0,0,У,У,0
sgg/A28.pose,de,sgg,0,0,никто,никто,0
sgg/B28.pose,de,sgg,0,0,муж жена,муж жена,0
sgg/C28.pose,de,sgg,0,0,люстра,люстра,0
sgg/D28.pose,de,sgg,0,0,ВЗВОЛНОВАННЫЙ,ВЗВОЛНОВАННЫЙ,0
sgg/E28.pose,de,sgg,0,0,колбаса,колбаса,0
sgg/F28.pose,de,sgg,0,0,овощи,овощи,0
sgg/G28.pose,de,sgg,0,0,юбка,юбка,0
sgg/H28.pose,de,sgg,0,0,давно,давно,0
sgg/I28.pose,de,sgg,0,0,скалы,скалы,0
sgg/J28.pose,de,sgg,0,0,кузнечик,кузнечик,0
sgg/K28.pose,de,sgg,0,0,мяч,мяч,0
sgg/L28.pose,de,sgg,0,0,поликлиника,поликлиника,0
sgg/M28.pose,de,sgg,0,0,биология,биология,0
sgg/N28.pose,de,sgg,0,0,министр,министр,0
sgg/O28.pose,de,sgg,0,0,греция,греция,0
sgg/P28.pose,de,sgg,0,0,медбрат,медбрат,0
sgg/Q28.pose,de,sgg,0,0,нажимать на кнопку,нажимать на кнопку,0
sgg/R28.pose,de,sgg,0,0,ТЕРАПЕВТ,ТЕРАПЕВТ,0
sgg/T28.pose,de,sgg,0,0,тушь,тушь,0
sgg/U28.pose,de,sgg,0,0,Ұ,Ұ,0
sgg/A29.pose,de,sgg,0,0,все,все,0
sgg/B29.pose,de,sgg,0,0,невеста жених,невеста жених,0
sgg/C29.pose,de,sgg,0,0,полка,полка,0
sgg/D29.pose,de,sgg,0,0,ЧУВСТВО,ЧУВСТВО,0
sgg/E29.pose,de,sgg,0,0,конфеты,конфеты,0
sgg/F29.pose,de,sgg,0,0,огурец,огурец,0
sgg/G29.pose,de,sgg,0,0,ботинки,ботинки,0
sgg/H29.pose,de,sgg,0,0,дата,дата,0
sgg/I29.pose,de,sgg,0,0,снег,снег,0
sgg/J29.pose,de,sgg,0,0,курица,курица,0
sgg/K29.pose,de,sgg,0,0,убегать,убегать,0
sgg/L29.pose,de,sgg,0,0,почта,почта,0
sgg/M29.pose,de,sgg,0,0,казахский язык,казахский язык,0
sgg/N29.pose,de,sgg,0,0,суд,суд,0
sgg/O29.pose,de,sgg,0,0,ТАШКЕНТ,ТАШКЕНТ,0
sgg/P29.pose,de,sgg,0,0,моряк,моряк,0
sgg/Q29.pose,de,sgg,0,0,сенсорный дисплей,сенсорный дисплей,0
sgg/R29.pose,de,sgg,0,0,ТАБЛЕТКА,ТАБЛЕТКА,0
sgg/T29.pose,de,sgg,0,0,серьги- бижутерия,серьги- бижутерия,0
sgg/U29.pose,de,sgg,0,0,Ү,Ү,0
sgg/A30.pose,de,sgg,0,0,нет,нет,0
sgg/B30.pose,de,sgg,0,0,свадьба,свадьба,0
sgg/C30.pose,de,sgg,0,0,полотенце,полотенце,0
sgg/D30.pose,de,sgg,0,0,НЕЖНОСТЬ,НЕЖНОСТЬ,0
sgg/E30.pose,de,sgg,0,0,кофе,кофе,0
sgg/F30.pose,de,sgg,0,0,помидор,помидор,0
sgg/G30.pose,de,sgg,0,0,босоножки,босоножки,0
sgg/H30.pose,de,sgg,0,0,дважды,дважды,0
sgg/I30.pose,de,sgg,0,0,сухой,сухой,0
sgg/J30.pose,de,sgg,0,0,лев,лев,0
sgg/K30.pose,de,sgg,0,0,олимпиада,олимпиада,0
sgg/L30.pose,de,sgg,0,0,проспект,проспект,0
sgg/M30.pose,de,sgg,0,0,русский язык,русский язык,0
sgg/N30.pose,de,sgg,0,0,парламент,парламент,0
sgg/O30.pose,de,sgg,0,0,египет,египет,0
sgg/P30.pose,de,sgg,0,0,образование,образование,0
sgg/Q30.pose,de,sgg,0,0,мышка,мышка,0
sgg/R30.pose,de,sgg,0,0,ПОЗВОНОЧНИК,ПОЗВОНОЧНИК,0
sgg/T30.pose,de,sgg,0,0,каре,каре,0
sgg/U30.pose,de,sgg,0,0,Ф,Ф,0
sgg/A31.pose,de,sgg,0,0,да,да,0
sgg/B31.pose,de,sgg,0,0,развод,развод,0
sgg/C31.pose,de,sgg,0,0,пылесос,пылесос,0
sgg/D31.pose,de,sgg,0,0,ЩЕДРЫЙ,ЩЕДРЫЙ,0
sgg/E31.pose,de,sgg,0,0,крупа,крупа,0
sgg/F31.pose,de,sgg,0,0,персик,персик,0
sgg/G31.pose,de,sgg,0,0,тұмар,тұмар,0
sgg/H31.pose,de,sgg,0,0,до,до,0
sgg/I31.pose,de,sgg,0,0,экология,экология,0
sgg/J31.pose,de,sgg,0,0,летать,летать,0
sgg/K31.pose,de,sgg,0,0,отпуск,отпуск,0
sgg/L31.pose,de,sgg,0,0,район,район,0
sgg/M31.pose,de,sgg,0,0,иностранный язык,иностранный язык,0
sgg/N31.pose,de,sgg,0,0,постановление,постановление,0
sgg/O31.pose,de,sgg,0,0,израиль,израиль,0
sgg/P31.pose,de,sgg,0,0,высшее образование,высшее образование,0
sgg/Q31.pose,de,sgg,0,0,печать,печать,0
sgg/R31.pose,de,sgg,0,0,БЕРЕМЕННОСТЬ,БЕРЕМЕННОСТЬ,0
sgg/T31.pose,de,sgg,0,0,крем для лица,крем для лица,0
sgg/U31.pose,de,sgg,0,0,Х,Х,0
sgg/A32.pose,de,sgg,0,0,редко,редко,0
sgg/B32.pose,de,sgg,0,0,холостяк,холостяк,0
sgg/C32.pose,de,sgg,0,0,часы,часы,0
sgg/D32.pose,de,sgg,0,0,СИМПОТИЧНЫЙ,СИМПОТИЧНЫЙ,0
sgg/E32.pose,de,sgg,0,0,рисовая каша,рисовая каша,0
sgg/F32.pose,de,sgg,0,0,орехи,орехи,0
sgg/G32.pose,de,sgg,0,0,каблук,каблук,0
sgg/H32.pose,de,sgg,0,0,древность,древность,0
sgg/I32.pose,de,sgg,0,0,болото,болото,0
sgg/J32.pose,de,sgg,0,0,лиса,лиса,0
sgg/K32.pose,de,sgg,0,0,отстать,отстать,0
sgg/L32.pose,de,sgg,0,0,ресторан,ресторан,0
sgg/M32.pose,de,sgg,0,0,история,история,0
sgg/N32.pose,de,sgg,0,0,правительство,правительство,0
sgg/O32.pose,de,sgg,0,0,индия,индия,0
sgg/P32.pose,de,sgg,0,0,культура,культура,0
sgg/R32.pose,de,sgg,0,0,ПСИХОЗ,ПСИХОЗ,0
sgg/T32.pose,de,sgg,0,0,зеркало,зеркало,0
sgg/U32.pose,de,sgg,0,0,Һ,Һ,0
sgg/A33.pose,de,sgg,0,0,здравствуйте,здравствуйте,0
sgg/B33.pose,de,sgg,0,0,старый,старый,0
sgg/C33.pose,de,sgg,0,0,шкаф,шкаф,0
sgg/D33.pose,de,sgg,0,0,ЖАДНЫЙ,ЖАДНЫЙ,0
sgg/E33.pose,de,sgg,0,0,компот,компот,0
sgg/F33.pose,de,sgg,0,0,зелень,зелень,0
sgg/G33.pose,de,sgg,0,0,обувь,обувь,0
sgg/H33.pose,de,sgg,0,0,будние,будние,0
sgg/I33.pose,de,sgg,0,0,планета земля,планета земля,0
sgg/J33.pose,de,sgg,0,0,лошадь,лошадь,0
sgg/K33.pose,de,sgg,0,0,плавание,плавание,0
sgg/L33.pose,de,sgg,0,0,рынок,рынок,0
sgg/M33.pose,de,sgg,0,0,литература,литература,0
sgg/N33.pose,de,sgg,0,0,председатель,председатель,0
sgg/O33.pose,de,sgg,0,0,испания,испания,0
sgg/P33.pose,de,sgg,0,0,опыт,опыт,0
sgg/R33.pose,de,sgg,0,0,КОЖА,КОЖА,0
sgg/T33.pose,de,sgg,0,0,разные сережки и бусы,разные сережки и бусы,0
sgg/U33.pose,de,sgg,0,0,Ц,Ц,0
sgg/A34.pose,de,sgg,0,0,До свидания,До свидания,0
sgg/B34.pose,de,sgg,0,0,молодой,молодой,0
sgg/C34.pose,de,sgg,0,0,ноутбук,ноутбук,0
sgg/D34.pose,de,sgg,0,0,ПРИВЫЧКА,ПРИВЫЧКА,0
sgg/E34.pose,de,sgg,0,0,сливочное масло,сливочное масло,0
sgg/F34.pose,de,sgg,0,0,поздний,поздний,0
sgg/G34.pose,de,sgg,0,0,подошва,подошва,0
sgg/H34.pose,de,sgg,0,0,иногда,иногда,0
sgg/I34.pose,de,sgg,0,0,СОЛНЦЕ,СОЛНЦЕ,0
sgg/J34.pose,de,sgg,0,0,мамонт,мамонт,0
sgg/K34.pose,de,sgg,0,0,победа,победа,0
sgg/L34.pose,de,sgg,0,0,столица,столица,0
sgg/M34.pose,de,sgg,0,0,могу,могу,0
sgg/N34.pose,de,sgg,0,0,президент,президент,0
sgg/O34.pose,de,sgg,0,0,китай,китай,0
sgg/P34.pose,de,sgg,0,0,ВОДОЛАЗ,ВОДОЛАЗ,0
sgg/R34.pose,de,sgg,0,0,АНГИНА,АНГИНА,0
sgg/T34.pose,de,sgg,0,0,макияж,макияж,0
sgg/U34.pose,de,sgg,0,0,Ч,Ч,0
sgg/A35.pose,de,sgg,0,0,приглашать,приглашать,0
sgg/B35.pose,de,sgg,0,0,жить,жить,0
sgg/C35.pose,de,sgg,0,0,компьютер,компьютер,0
sgg/D35.pose,de,sgg,0,0,СЛАБОСЛЫШАЩИЙ,СЛАБОСЛЫШАЩИЙ,0
sgg/E35.pose,de,sgg,0,0,молоко,молоко,0
sgg/F35.pose,de,sgg,0,0,полезный,полезный,0
sgg/G35.pose,de,sgg,0,0,сапоги,сапоги,0
sgg/H35.pose,de,sgg,0,0,календарь,календарь,0
sgg/I35.pose,de,sgg,0,0,КАПЛЯ,КАПЛЯ,0
sgg/J35.pose,de,sgg,0,0,лягушка,лягушка,0
sgg/K35.pose,de,sgg,0,0,проигрыш,проигрыш,0
sgg/L35.pose,de,sgg,0,0,южная стлоица,южная стлоица,0
sgg/M35.pose,de,sgg,0,0,читать,читать,0
sgg/N35.pose,de,sgg,0,0,президиум,президиум,0
sgg/O35.pose,de,sgg,0,0,италия,италия,0
sgg/P35.pose,de,sgg,0,0,офицер,офицер,0
sgg/R35.pose,de,sgg,0,0,ХИРУРГ,ХИРУРГ,0
sgg/T35.pose,de,sgg,0,0,молодость,молодость,0
sgg/U35.pose,de,sgg,0,0,Ш,Ш,0
sgg/A36.pose,de,sgg,0,0,извиниться,извиниться,0
sgg/B36.pose,de,sgg,0,0,смерть,смерть,0
sgg/C36.pose,de,sgg,0,0,простынь,простынь,0
sgg/D36.pose,de,sgg,0,0,НЕНАВИСТЬ,НЕНАВИСТЬ,0
sgg/E36.pose,de,sgg,0,0,мука,мука,0
sgg/F36.pose,de,sgg,0,0,разный,разный,0
sgg/G36.pose,de,sgg,0,0,туфли,туфли,0
sgg/H36.pose,de,sgg,0,0,недавно,недавно,0
sgg/I36.pose,de,sgg,0,0,ЖАРКО,ЖАРКО,0
sgg/J36.pose,de,sgg,0,0,медведь,медведь,0
sgg/K36.pose,de,sgg,0,0,прыжки,прыжки,0
sgg/L36.pose,de,sgg,0,0,столовая,столовая,0
sgg/M36.pose,de,sgg,0,0,не дам,не дам,0
sgg/N36.pose,de,sgg,0,0,,,0
sgg/O36.pose,de,sgg,0,0,корея,корея,0
sgg/P36.pose,de,sgg,0,0,пастух,пастух,0
sgg/R36.pose,de,sgg,0,0,ТЕМПЕРАТУРА,ТЕМПЕРАТУРА,0
sgg/T36.pose,de,sgg,0,0,здоровье,здоровье,0
sgg/U36.pose,de,sgg,0,0,Щ,Щ,0
sgg/A37.pose,de,sgg,0,0,пожалуйста,пожалуйста,0
sgg/B37.pose,de,sgg,0,0,родиться,родиться,0
sgg/C37.pose,de,sgg,0,0,наушники,наушники,0
sgg/D37.pose,de,sgg,0,0,ВЛЮБЛЕННЫЙ,ВЛЮБЛЕННЫЙ,0
sgg/E37.pose,de,sgg,0,0,мясо,мясо,0
sgg/F37.pose,de,sgg,0,0,ранний,ранний,0
sgg/G37.pose,de,sgg,0,0,цвет,цвет,0
sgg/H37.pose,de,sgg,0,0,сейчас,сейчас,0
sgg/I37.pose,de,sgg,0,0,ТЕПЛый,ТЕПЛый,0
sgg/J37.pose,de,sgg,0,0,капкан,капкан,0
sgg/K37.pose,de,sgg,0,0,путевка,путевка,0
sgg/L37.pose,de,sgg,0,0,стоять,стоять,0
sgg/M37.pose,de,sgg,0,0,немогу,немогу,0
sgg/N37.pose,de,sgg,0,0,руководитель,руководитель,0
sgg/O37.pose,de,sgg,0,0,норвегия,норвегия,0
sgg/P37.pose,de,sgg,0,0,переводчик,переводчик,0
sgg/R37.pose,de,sgg,0,0,АНАЛИЗ,АНАЛИЗ,0
sgg/T37.pose,de,sgg,0,0,внешность,внешность,0
sgg/U37.pose,de,sgg,0,0,Ъ,Ъ,0
sgg/A38.pose,de,sgg,0,0,спасибо,спасибо,0
sgg/B38.pose,de,sgg,0,0,умереть,умереть,0
sgg/C38.pose,de,sgg,0,0,колонки,колонки,0
sgg/D38.pose,de,sgg,0,0,удовольствие,удовольствие,0
sgg/E38.pose,de,sgg,0,0,перец,перец,0
sgg/F38.pose,de,sgg,0,0,редька,редька,0
sgg/G38.pose,de,sgg,0,0,бежевый,бежевый,0
sgg/H38.pose,de,sgg,0,0,опоздать,опоздать,0
sgg/I38.pose,de,sgg,0,0,АТАКА,АТАКА,0
sgg/J38.pose,de,sgg,0,0,муха,муха,0
sgg/K38.pose,de,sgg,0,0,санки,санки,0
sgg/L38.pose,de,sgg,0,0,театр,театр,0
sgg/M38.pose,de,sgg,0,0,запомнить,запомнить,0
sgg/N38.pose,de,sgg,0,0,страна,страна,0
sgg/O38.pose,de,sgg,0,0,польша,польша,0
sgg/P38.pose,de,sgg,0,0,повар,повар,0
sgg/R38.pose,de,sgg,0,0,ЛЕЧЕНИЕ,ЛЕЧЕНИЕ,0
sgg/T38.pose,de,sgg,0,0,лилово-синий,лилово-синий,0
sgg/U38.pose,de,sgg,0,0,Ы,Ы,0
sgg/A39.pose,de,sgg,0,0,знакомиться/ рад знакомству,знакомиться/ рад знакомству,0
sgg/B39.pose,de,sgg,0,0,уважать,уважать,0
sgg/C39.pose,de,sgg,0,0,клавиатура,клавиатура,0
sgg/D39.pose,de,sgg,0,0,РАДОСТЬ,РАДОСТЬ,0
sgg/E39.pose,de,sgg,0,0,печь,печь,0
sgg/F39.pose,de,sgg,0,0,репа,репа,0
sgg/G39.pose,de,sgg,0,0,белый,белый,0
sgg/H39.pose,de,sgg,0,0,опять,опять,0
sgg/I39.pose,de,sgg,0,0,засуха,засуха,0
sgg/J39.pose,de,sgg,0,0,мышка,мышка,0
sgg/K39.pose,de,sgg,0,0,сборная,сборная,0
sgg/L39.pose,de,sgg,0,0,телезритель,телезритель,0
sgg/M39.pose,de,sgg,0,0,оценка,оценка,0
sgg/N39.pose,de,sgg,0,0,указ,указ,0
sgg/O39.pose,de,sgg,0,0,румыния,румыния,0
sgg/P39.pose,de,sgg,0,0,прибыль,прибыль,0
sgg/R39.pose,de,sgg,0,0,ЛЕГКИЕ,ЛЕГКИЕ,0
sgg/T39.pose,de,sgg,0,0,реплика -копия,реплика -копия,0
sgg/U39.pose,de,sgg,0,0,І,І,0
sgg/A40.pose,de,sgg,0,0,друг,друг,0
sgg/B40.pose,de,sgg,0,0,толстый,толстый,0
sgg/C40.pose,de,sgg,0,0,экран,экран,0
sgg/D40.pose,de,sgg,0,0,ЛЕНИВЫЙ,ЛЕНИВЫЙ,0
sgg/E40.pose,de,sgg,0,0,пиво,пиво,0
sgg/F40.pose,de,sgg,0,0,свекла,свекла,0
sgg/G40.pose,de,sgg,0,0,желтый,желтый,0
sgg/H40.pose,de,sgg,0,0,после,после,0
sgg/I40.pose,de,sgg,0,0,лесной пожар,лесной пожар,0
sgg/J40.pose,de,sgg,0,0,овца,овца,0
sgg/K40.pose,de,sgg,0,0,спорт,спорт,0
sgg/L40.pose,de,sgg,0,0,таможня,таможня,0
sgg/M40.pose,de,sgg,0,0,перемена,перемена,0
sgg/N40.pose,de,sgg,0,0,ГРАЖДАНСТВО,ГРАЖДАНСТВО,0
sgg/O40.pose,de,sgg,0,0,турция,турция,0
sgg/P40.pose,de,sgg,0,0,приватизация,приватизация,0
sgg/R40.pose,de,sgg,0,0,ПОСЕЩАТЬ,ПОСЕЩАТЬ,0
sgg/T40.pose,de,sgg,0,0,популярный,популярный,0
sgg/U40.pose,de,sgg,0,0,Ь,Ь,0
sgg/A41.pose,de,sgg,0,0,господин,господин,0
sgg/B41.pose,de,sgg,0,0,худой,худой,0
sgg/C41.pose,de,sgg,0,0,подставка телефона,подставка телефона,0
sgg/D41.pose,de,sgg,0,0,ЛЮБОВЬ,ЛЮБОВЬ,0
sgg/E41.pose,de,sgg,0,0,продукты,продукты,0
sgg/F41.pose,de,sgg,0,0,слива,слива,0
sgg/G41.pose,de,sgg,0,0,зеленый,зеленый,0
sgg/H41.pose,de,sgg,0,0,потом,потом,0
sgg/I41.pose,de,sgg,0,0,солнечное затмение,солнечное затмение,0
sgg/J41.pose,de,sgg,0,0,обезьяна,обезьяна,0
sgg/K41.pose,de,sgg,0,0,балет,балет,0
sgg/L41.pose,de,sgg,0,0,улица,улица,0
sgg/M41.pose,de,sgg,0,0,поведение,поведение,0
sgg/N41.pose,de,sgg,0,0,РЕЛИГИЯ,РЕЛИГИЯ,0
sgg/O41.pose,de,sgg,0,0,финляндия,финляндия,0
sgg/P41.pose,de,sgg,0,0,продавец,продавец,0
sgg/T41.pose,de,sgg,0,0,кутюрье,кутюрье,0
sgg/U41.pose,de,sgg,0,0,Э,Э,0
sgg/A42.pose,de,sgg,0,0,фамилия,фамилия,0
sgg/B42.pose,de,sgg,0,0,красивый,красивый,0
sgg/C42.pose,de,sgg,0,0,мобильный телефон,мобильный телефон,0
